gene_id	CD34_FPKM	GM12878_FPKM	H1-hESC_FPKM	HMEC_FPKM	HSMM_FPKM	HUVEC_FPKM	MRG_FPKM	neural_FPKM	NHLF_FPKM	MSC_FPKM
ATP1A1	87.73835	313.6488	135.6579	404.6142	168.2336	128.9144	124.7286	20.29898	118.28713	60.41214
ATP1A1OS	2.444492	4.950616	0.4902372	1.3474697	1.4665918	2.137354	1.0364669	0.7200029	3.860774	0.5115399
ATP1A2	0.0	0.05294365	25.72134	0.017220159	11.419902	0.011402899	265.7661	0.09785936	4.009459	0.300682
ATP1A3	1.1884247	0.14083611	12.95761	0.15438284	0.2356614	0.03145196	29.31258	22.50578	0.07048509	0.2665564
ATP1A4	0.06123715	0.3425219	0.10630295	0.0	0.08790448	0.0	0.19712828	0.0	0.008948176	0.0
ATP1B1	30.437	13.04373	13.20411	29.31952	22.05572	13.25581	18.09802	60.99969	17.2107	34.38627
ATP1B2	0.020599886	0.010047237	10.083003	0.023119304	0.028789743	0.009541271	21.38367	1.714738	0.08762833	0.4639037
ATP1B3	47.55324	31.90308	76.01531	84.72539	48.22223	73.85285	71.28582	39.82939	57.35007	91.08685
ATP1B4	0.0	0.00637501	0.0	0.0	1.0237373	0.0	0.010569746	0.0	0.0	0.0
ATP2A1	0.7791206	0.546425	0.0	0.5594269	6.117	1.2144715	0.5748055	0.21892267	0.17200448	0.6532473
ATP2A2	32.94167	14.54349	49.25342	92.91531	89.31746	46.661	46.38019	39.90905	68.53262	45.81839
ATP2A3	101.09833	11.126288	16.68563	0.025754578	1.5992	0.3676936	0.9019159	0.0	0.4785606	1.592733
ATP2B1	23.03656	13.72036	2.140747	17.38732	150.3917	4.409875	25.14208	57.64779	17.47559	16.94526
ATP2B2	0.027075025	0.001438286	0.04162087	0.0	0.009926215	0.0	0.9514449	3.35415	0.016660522	0.038573963
ATP2B3	0.0	0.001659025	0.03603661	0.0	0.17926333	0.025362288	0.15038466	1.812565	0.016248464	0.0
ATP2B4	43.73881	1.885116	11.296376	51.45071	31.41738	23.18835	13.40511	1.0673979	90.65392	29.48725
ATP2C1	71.80683	61.90378	13.69193	37.30682	27.14759	16.23783	15.05758	62.66451	47.42523	22.11826
ATP2C2	0.08908148	0.13273036	0.9063784	1.639702	0.2527754	0.269326	0.07696063	1.4420112	0.2759611	0.09829679
ATP4A	0.0	1.310073	0.5165368	0.0	0.0	0.0	0.13207086	0.08655065	0.0	0.06020042
ATP4B	0.0	0.016184255	0.013153782	0.0	0.0	0.13968569	0.021117422	0.14625707	0.029211031	0.0
ATP5A1	302.2749	446.2694	624.1404	413.2292	333.0462	317.9848	421.9307	966.5601	471.2657	158.661
ATP5B	284.1472	694.9679	860.8247	773.81	705.7019	551.7306	481.4218	343.9885	501.7977	119.43933
ATP5C1	191.228	376.9195	111.58432	228.0475	186.2526	126.1475	148.0036	281.2166	221.4681	92.0925
ATP5D	66.22013	23.75427	240.6523	124.8273	71.10174	150.121	384.036	13.79989	37.42117	101.44945
ATP5E	384.036	570.3865	92.02668	272.5872	316.8821	136.127	1377.1229	1451.4821	505.4412	1585.7378
ATP5EP2	194.2276	46.57671	38.14703	129.3826	143.4685	53.31448	65.49636	254.1214	47.55324	479.7147
ATP5F1	79.32955	146.89	33.07467	71.76566	57.56907	39.19084	39.36187	76.61737	79.03919	43.14131
ATP5G1	85.87595	197.0525	596.2815	245.2995	197.0525	396.7809	43.28306	189.6512	70.71393	135.1879
ATP5G2	455.7762	89.83573	349.9697	128.3601	147.6987	316.8821	248.7357	94.12254	109.48087	300.8094
ATP5G3	36.94562	225.1802	130.9757	126.4871	86.88803	80.39723	64.72747	45.597	86.62869	63.52433
ATP5H	157.1969	76.48122	203.3455	197.3183	194.6715	104.58975	80.15185	261.4728	112.73645	281.2166
ATP5I	182.8818	257.3567	407.07	449.2333	346.2193	230.6422	751.8951	257.6882	189.6512	826.7009
ATP5J	85.08558	135.9886	48.7264	62.0812	113.786	56.33974	109.69093	61.25483	82.61144	149.9238
ATP5J2	161.312	215.3118	338.9938	407.07	451.5473	221.4681	773.81	542.4943	169.0724	524.1488
ATP5J2-PTCD1	0.007255905	0.0	0.0	0.0	0.0	0.17609969	0.0	0.0	0.11543472	0.0
ATP5L	114.97959	196.7191	54.64726	40.09368	40.85173	54.64726	103.66261	79.70912	98.8116	92.80084
ATP5L2	0.4027742	0.4274128	0.07472643	0.5482418	0.4109792	0.2807614	0.1517274	0.4475415	0.3280677	1.3135711
ATP5O	218.2075	421.9307	195.6922	216.8513	267.7694	148.5799	302.2749	368.2356	259.2561	186.7861
ATP5S	13.40244	12.61363	4.885145	4.259616	4.332749	4.446878	4.470913	4.880818	4.005634	3.829207
ATP5SL	30.0658	22.11251	138.2007	58.52366	30.85395	98.89146	50.42339	27.53032	42.04103	37.75376
ATP6AP1	59.49321	20.35903	65.30601	67.08914	72.71702	257.6882	134.6326	75.30006	53.22412	102.14321
ATP6AP1L	2.454019	3.926629	0.6672168	2.422475	1.4132989	0.4740577	1.4297947	4.573018	1.6358	0.4201355
ATP6AP2	50.08513	60.56283	25.92652	64.29874	110.75294	43.1874	32.69405	137.0449	132.2058	54.5042
ATP6V0A1	12.59221	24.30478	38.55137	17.25829	28.74084	30.80393	24.78936	35.4279	10.645856	15.06271
ATP6V0A2	26.7051	12.85783	11.515498	7.388519	13.42692	9.150516	4.367187	9.940887	9.909207	3.840183
ATP6V0A4	0.0	0.0	0.4836992	1.0658477	0.007236274	0.06906403	0.004877891	0.17395381	0.0055769	0.0
ATP6V0B	55.00058	58.77163	264.7377	168.7197	90.09046	262.0014	101.44945	461.3569	86.44067	96.66151
ATP6V0C	118.13227	3.257126	76.41729	49.18218	37.68151	59.86754	390.2007	27.38789	11.721971	328.7972
ATP6V0CP3	0.15075798	0.017798355	0.0	0.0	0.0	0.05828618	0.0	0.0	0.16491673	0.0
ATP6V0D1	20.00946	26.78047	88.48744	214.4691	133.3426	167.6186	82.01933	97.84046	73.35397	76.74933
ATP6V0D2	0.011454207	0.0	0.0	0.03084353	0.0	0.0	0.0	0.0	0.0	1.544006
ATP6V0E1	64.37824	277.4213	128.0555	299.5779	446.2694	325.5311	40.22319	35.39972	458.8371	278.0653
ATP6V0E2	6.778816	4.069459	19.43555	1.515182	4.809718	15.3347	41.68017	134.949	6.336066	7.628751
ATP6V0E2-AS1	0.5005491	0.0916635	0.2521273	0.2437261	0.3346412	0.5953812	1.3726399	5.621018	0.7389069	0.3464023
ATP6V1A	12.326238	30.73674	10.739398	24.0562	17.17544	15.36515	7.596782	129.3826	44.31076	20.37638
ATP6V1B1	0.024447471	0.021604274	0.030633422	0.05467862	0.9577779	0.19317904	0.6176385	0.07860617	0.9449265	0.1462138
ATP6V1B2	13.89524	58.59647	30.03594	41.80876	92.73024	35.41463	41.84329	104.79766	53.79134	38.31449
ATP6V1C1	5.893082	11.856985	12.6642	17.06793	17.18092	10.567205	2.570975	11.174222	22.9908	14.68979
ATP6V1C2	1.2160258	1.967511	0.4819095	0.779511	0.8360455	1.2632896	0.2353125	1.1948465	1.2525872	0.9980502
ATP6V1D	8.071184	27.92583	17.88606	35.39972	52.46968	17.44865	29.57592	73.53291	56.33974	33.37287
ATP6V1E1	36.17263	66.63564	46.18961	92.44262	98.54644	63.64441	27.58574	70.10173	91.62336	113.53795
ATP6V1E2	1.752671	2.563359	0.7835834	2.427311	1.0836526	0.4987618	1.0627533	2.730737	1.3449781	0.6469081
ATP6V1F	98.28566	92.32834	179.0338	190.744	100.17876	226.0139	239.037	132.9917	78.66254	202.0052
ATP6V1G1	75.92476	51.73805	48.45395	52.61053	78.5133	40.93715	149.9238	334.7682	59.4132	145.5081
ATP6V1G2	0.8096371	6.137142	3.713442	1.0500482	5.470324	0.7159661	14.06102	35.65552	7.999173	1.2397143
ATP6V1G2-DDX39B	0.9564488	4.387228	0.5625443	0.4591271	0.07740296	0.21378506	2.540371	0.0	1.899831	0.0
ATP6V1G3	0.0	0.17686328	0.0	0.0	0.07278753	0.0	0.0	0.0	0.0	0.3800531
ATP6V1H	14.42931	8.180714	13.5606	33.84888	20.61275	14.97771	19.15564	73.19983	19.97847	17.56435
ATP7A	5.181419	10.748892	0.3115852	2.072188	5.013894	2.793544	1.071687	3.335114	11.399067	6.970515
ATP7B	3.566277	1.3953909	3.081744	4.883707	2.039087	3.842195	6.718553	3.453919	1.1969394	1.666375
ATP8A1	17.6959	73.30001	3.007958	0.06323921	0.9281855	0.8316836	2.41818	16.52559	0.257939	0.5728591
ATP8A2	0.010925498	0.029766569	2.196229	0.8985189	1.488024	0.19657121	1.613037	6.257302	0.3057989	0.9209389
ATP8B1	0.13010437	0.6384785	0.501581	6.049948	11.341506	35.16221	0.09173349	0.0	40.46569	2.452838
ATP8B2	32.0426	4.332749	24.62819	6.755769	22.79442	28.39644	8.835224	25.00368	31.15962	25.55906
ATP8B3	2.694739	1.2259823	8.459831	2.985757	1.628768	1.3611169	0.6102212	0.7019784	1.926052	3.475887
ATP8B4	83.49673	0.15206704	0.013190317	0.015837477	0.2973934	0.020486318	0.014158533	0.32738	0.4795644	1.1625724
ATP8B5P	0.3900378	0.4632304	0.13193771	0.3865077	0.4743321	0.4698596	0.2721841	0.08824137	0.4298977	0.4836992
ATP9A	6.03731	1.2240648	4.27433	2.540371	4.969993	18.81205	16.39431	41.24418	27.0627	14.15816
ATP9B	11.102024	8.063965	14.82215	8.447565	8.044153	14.83347	9.045496	4.311321	9.150516	9.184939
ATPAF1	15.55836	61.80835	32.9121	23.26609	20.5544	19.85626	40.15523	52.40078	45.14618	14.33276
ATPAF2	15.42091	11.663549	15.08662	15.63003	10.636499	16.38303	16.68954	10.129132	9.438939	10.942928
ATPIF1	113.27094	202.9543	197.0525	313.6488	132.5485	137.4078	592.018	363.0839	110.75294	463.592
ATR	6.079589	13.94044	3.202613	7.592455	5.573392	4.092682	2.138529	7.40958	6.926925	2.295527
ATRAID	56.49559	73.40934	155.0022	103.66261	101.35259	148.4831	115.90281	52.01611	117.30285	90.65392
ATRIP	4.624778	4.423361	12.95101	8.559403	3.868023	7.128907	4.414198	4.448888	2.840673	2.300548
ATRN	9.195181	8.061772	10.963396	52.79654	40.13555	30.63181	12.86481	15.03153	45.88371	16.29235
ATRNL1	0.00769528	0.276647	2.378002	0.10966889	4.489588	0.04181382	4.137382	20.02343	0.1706952	8.197489
ATRX	29.39601	21.1154	4.616068	6.254624	12.82144	5.857551	9.346337	25.08443	18.69585	11.51199
ATXN1	53.30093	33.09813	0.3589904	5.956738	16.88086	8.372345	0.7914518	12.76545	10.525329	31.85151
ATXN10	91.67378	54.35638	38.17559	52.32087	95.19849	20.11832	75.49605	72.99544	104.01662	43.6673
ATXN1L	8.177084	9.641304	21.25909	14.07899	14.33598	23.03656	8.398063	4.463885	8.749877	6.222632
ATXN2	16.92335	5.322372	14.5349	7.58445	9.414623	15.24889	14.50273	3.590783	7.879218	20.20809
ATXN2L	93.85871	6.896425	0.0	15.29001	11.86074	32.02073	91.91987	5.765589	8.926858	61.94423
ATXN3	26.68637	17.20614	2.790885	8.119978	10.989688	3.872378	7.305726	7.228257	14.07653	24.07507
ATXN3L	0.0	0.3135571	0.0	0.0	0.0	0.0	0.0	0.0	0.010430534	0.0
ATXN7	24.83344	9.525902	5.077986	7.748987	7.094151	8.921895	5.355954	3.31789	6.272985	4.390052
ATXN7L1	16.67665	0.7389069	10.662987	2.232108	1.631414	2.946668	11.741883	2.235101	3.600092	15.03834
ATXN7L2	3.411097	2.848931	7.284024	2.34987	2.122272	4.568607	15.54351	7.619041	1.2482359	1.2221651
ATXN7L3	21.56421	13.34033	37.06919	18.11367	17.12078	30.27306	43.51254	35.44775	20.11832	19.18679
ATXN7L3B	108.70243	60.35832	41.42095	23.47094	43.69906	29.13322	59.49321	117.30285	51.49537	22.82787
ATXN8OS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUH	26.82703	5.479851	6.683931	5.390395	7.082641	4.93365	10.24856	19.82168	9.502107	13.40511
AUNIP	1.0220695	8.934031	16.08565	8.073593	3.46141	2.003907	1.070026	0.4076676	1.0118229	1.1255999
AUP1	80.0927	57.91095	103.58717	117.77288	107.54216	136.5122	131.9989	93.57914	40.28238	60.14363
AURKA	0.9245762	59.04322	25.98616	35.10215	30.61726	18.17383	12.030854	1.745316	17.50587	9.019876
AURKAIP1	28.64481	41.35762	91.31084	106.32578	58.93259	65.49636	141.1904	55.75724	49.89271	114.33724
AURKAPS1	2.487581	7.516574	0.4274128	0.8788804	0.6152927	0.565159	0.22187928	2.917763	0.6360498	0.07253683
AURKB	1.499738	16.0529	58.12013	35.63063	13.43483	27.51055	53.53521	1.200837	3.786369	8.768262
AURKC	0.4065271	0.7539284	2.702474	0.3885795	0.7846005	0.5840843	0.7342356	0.7361798	0.287939	0.2457679
AUTS2	15.00628	10.945019	15.30164	1.595174	3.03335	0.509441	31.56843	66.17891	0.7904376	2.212507
AV1S4A1N1T	0.4165982	0.0	0.015740593	0.0	0.0	0.11775853	0.2941189	0.0	0.0	0.0
AV25S1	0.0	0.11882983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AV2S1A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AV30S1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AV4S1	0.0	0.5023062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AV8S2	0.0	0.0	0.0	0.0	0.0	0.5332189	0.0	0.2514578	0.0	0.0
AV8S2A1N1T	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AVEN	20.58982	6.961952	3.980316	9.497973	9.487741	7.00104	11.252121	6.654638	17.48143	20.31667
AVIL	0.4293844	0.4637612	0.07043449	0.3867326	0.761571	0.8801453	0.5403766	1.525683	1.4180409	0.6256414
AVL9	9.618157	13.62799	9.195181	9.847641	17.31243	9.958713	7.90047	18.60151	10.655344	7.20044
AVP	62.92945	0.0	0.13058775	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AVPI1	3.037374	1.1582926	16.2161	23.6685	21.34154	5.487705	3.207863	1.219853	29.8905	9.732257
AVPR1A	0.08001394	0.09024345	0.01624233	0.0	0.0	0.0	0.022737861	0.023232425	0.0	0.0
AVPR1B	0.7216565	0.0	0.13367677	0.0	0.004403564	0.0	0.05672343	0.02337581	0.0	0.0
AVPR2	0.5562431	0.3881697	0.08700042	0.023980436	0.3112357	0.12812835	0.0	0.0	0.0	0.07034769
AWAT1	0.03445195	0.0	0.0	0.0	0.0	0.0	0.0	0.05099651	0.0	0.0
AWAT2	0.0	0.0	0.000407435	0.0	0.0081749567	0.3429399	0.018903038	0.0	0.008423274	0.0
AX229788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX721123	0.1526374	0.05984513	0.0	0.6312178	0.17468301	0.0	0.0	0.2850252	0.0	0.0
AX721128	3.834714	1.3273833	1.593912	0.0	0.0	0.0	5.191719	0.0	0.7840259	3.32163
AX721193	0.0	0.0	0.0	0.1956631	0.0	0.5386574	0.8522044	0.0	0.5307333	10.918991
AX721199	4.284644	0.1677562	0.2167414	0.3198762	0.12306081	0.9174192	0.262784	1.0812938	0.3507459	0.0
AX721264	0.0	1.0642632	0.0	0.0	0.0	0.0	0.0	0.21502094	0.05920286	0.0
AX721280	0.6382189	1.0282356	0.016343517	0.08445793	0.06348637	0.15030934	0.0	0.0	0.07206908	0.0
AX721289	2.824083	0.5329146	1.0003402	0.749731	0.2555901	4.469683	0.09774806	0.0	0.7283266	0.0
AX746478	1.926052	1.0532473	1.0893784	0.9286173	1.2800462	2.619701	0.984107	0.810316	0.5909355	1.070026
AX746484	1.3007854	1.989911	0.18417005	0.040518118	0.04985725	0.7204903	0.016660522	0.0	0.3198762	0.11163147
AX746485	7.754358	1.0550672	17.75391	1.081988	0.2319672	8.099954	4.026402	0.5461505	1.126038	5.361345
AX746487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0373789457	0.0	0.0
AX746492	0.560892	0.4508011	0.0880736	0.06390578	0.2470801	0.9759577	0.005654344	0.5475942	0.3819852	0.10817788
AX746504	0.0	0.0	0.0	0.0	0.1421375	0.0	0.012714782	0.0	0.10708552	0.08622169
AX746522	0.21462569	1.3556461	0.0420954	0.144713	0.029231865	0.3234042	0.0373789457	0.05909922	0.1804534	0.04971789
AX746523	4.959559	0.7927823	0.029711027	0.20405589	0.3448539	0.2694829	0.2698383	2.023312	0.2900243	0.22071654
AX746535	0.0	0.09506996	0.000764915	0.12426241	1.1752034	0.0	0.0	0.0	0.2764421	0.6135776
AX746542	0.0	0.0	0.0333955	0.05358095	0.0134413	0.15857303	0.020703677	0.03081345	0.18912323	0.17514464
AX746544	0.0	0.0	0.00101752	0.0766174	0.0	0.15363966	0.0	0.0	0.0	0.0
AX746562	0.022023251	0.022805033	0.00160401	0.0	0.07760421	0.08671655	0.0	0.4181073	0.015038105	0.0
AX746564	0.17948623	0.11451086	0.0	0.08757629	0.0	0.0	0.0	0.11391541	0.0	0.12512436
AX746567	0.0	0.2345396	0.05423731	0.014672457	0.04833553	0.020341147	0.0	0.292854	0.0	0.0
AX746575	0.6771876	0.012077399	0.16211406	0.05274671	0.04435104	0.012836068	0.5216319	5.018757	0.007671984	0.05892253
AX746582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX746590	1.2460981	1.872918	0.3569398	0.3845437	0.17412522	1.2961241	0.22853486	0.5826932	0.41589	0.19399427
AX746596	0.010998462	0.0	0.0	0.0	0.10328607	0.0	0.0	0.0	0.0	0.05156495
AX746604	0.0	0.0	0.0916635	0.0	0.20856816	0.028353831	0.19929486	0.243253	0.0	0.0
AX746605	0.5761418	0.4778581	0.21932343	0.06620125	0.19811105	0.4712181	0.2750399	0.7096502	0.404577	0.12893485
AX746617	0.128582	0.05578779	0.2389248	0.06315262	0.06269358	0.172574	0.05232717	0.4399526	0.2521273	0.0906886
AX746620	0.09075186	0.18185526	0.021117422	0.0	0.012836068	0.13628707	0.0	0.0	0.03168398	0.0
AX746622	0.8544363	1.922006	0.5936392	0.4081429	0.11122088	0.7133037	0.18139068	0.7543424	0.4557184	0.09190823
AX746627	0.12266397	0.06237011	0.009620482	0.019965729	0.11334382	0.07455617	0.01413433	2.989546	0.00855357	0.05755188
AX746631	0.0	0.0	0.000806536	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX746635	0.038314258	0.05812665	0.00619686	0.0	0.018697047	0.07460498	0.0	0.0	0.028161199	0.0
AX746638	0.2599907	0.06973998	2.232108	0.039839952	0.024497833	0.16942607	0.08139159	1.1596707	0.5483458	0.14004604
AX746640	0.6478713	0.7589739	0.04386199	0.17283925	0.21717179	0.323258	0.07455617	0.3524448	0.3754322	0.17802525
AX746649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05928291	0.3002858
AX746653	1.3540077	1.1759479	0.2523805	0.0	0.05470155	2.43529	1.2058203	0.0	0.023727303	0.0
AX746654	0.0	0.00276733	0.11374324	0.0	0.0	0.0	0.013004947	0.07422464	0.0	0.0
AX746670	0.5913536	3.91836	0.243907	0.6906703	0.7178519	1.3299201	0.06284518	0.4109792	0.9744503	0.3247114
AX746671	0.3819852	0.2332965	0.09827406	0.07614008	0.04449451	0.3187356	0.11575776	0.039372935	0.07374255	0.1061775
AX746677	0.0	0.0	0.003031017	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX746683	0.0	0.0	0.00509344	0.0	0.002466552	0.04663911	0.016117239	0.07788698	0.016867487	0.07571167
AX746690	0.07053139	0.9577779	0.02930589	0.17948623	0.4208929	0.11063396	0.039015401	0.260123	0.05776472	0.0
AX746699	0.024966779	0.06471301	0.001710656	0.0375314712	0.03327045	0.05341714	0.06659424	0.09691478	0.11782529	0.0
AX746710	0.0	0.005583704	0.025688532	0.0	0.013969118	0.03171655	0.03147383	0.0	0.0	0.0
AX746719	0.414435	0.0	2.462232	0.07501639	0.5100013	0.6859931	0.10236164	0.09184729	0.10738109	0.0
AX746723	0.0	0.0	0.0	0.015740593	0.009186988	0.011454207	0.014068361	0.029779109	0.0	0.0
AX746725	0.0	0.003356986	0.040843409	0.2675222	0.0	0.0	0.030593631	0.0	0.005871042	0.0
AX746733	0.0	0.04833553	0.009970788	0.05077639	0.05587803	0.22624856	0.010645986	0.0	0.030653048	0.0
AX746734	0.6315329	0.026357123	0.12118696	0.0	0.06491901	0.1640939	0.17609969	0.2363957	0.1594227	0.13106924
AX746750	0.2706113	4.532904	1.1231758	0.4921171	0.09184729	0.2823751	0.312048	0.9277056	0.3770217	0.2327506
AX746755	0.491099	0.8633691	3.143201	0.4312864	2.879848	1.76901	0.501581	4.153594	2.284073	0.7914518
AX746764	2.313701	3.237283	0.15194005	0.4617957	0.7521649	3.456271	0.473799	1.78073	1.3205206	0.3067208
AX746765	0.03145196	0.08663187	0.3547075	0.03321511	0.16545053	0.1394805	0.06566054	1.0749503	0.09684223	0.0
AX746771	0.7029705	2.062139	0.09546251	0.7966443	3.709524	0.22877555	0.0	0.17599524	0.7040795	0.3922527
AX746775	0.6896618	2.845268	0.4415628	0.5769209	0.16371542	2.074991	0.05888349	1.483361	0.5012445	0.591871
AX746780	0.3150918	0.6378626	0.19770551	0.3786922	0.6771876	0.5064197	0.0	0.07986812	0.4063786	0.0
AX746787	0.009926215	0.05774114	0.002426371	0.0	0.007342066	0.01008437	0.0	0.03224062	0.005701229	0.0
AX746800	0.0	0.0	0.009152809	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX746803	0.0	0.0	0.000618831	0.0	0.005976414	0.0	0.0	0.0	0.0	0.0
AX746823	5.206717	0.10341965	0.0	1.0015379	0.7857034	0.22986912	0.009887221	0.0	1.3093055	0.14809328
AX746826	0.0	0.0	0.00175165	0.0	0.002166178	0.0	0.00444222	0.0	0.0	0.0
AX746830	0.015535564	0.0	0.051665	0.18820037	0.002617625	0.04568634	0.0	0.05971921	0.015256535	0.0
AX746834	0.2979323	1.0874036	0.12066133	0.4418726	0.2963992	0.4442558	0.0488715	0.2089134	0.3219897	0.05118739
AX746839	0.08667357	0.5453445	0.004355935	0.0532422	0.2954732	0.05920286	0.00524928	0.0	0.6067346	0.3330849
AX746840	0.0075682976	0.001218315	0.000268571	0.12574856	0.0019456337	0.02371381	0.03197748	0.0	0.00318197	0.0
AX746851	0.0	0.1099627	0.9848613	3.188551	0.8416117	0.0075368881	0.5218508	0.07036508	0.01431458	0.15385306
AX746857	0.07974948	0.030593631	0.020783293	0.06295768	0.020703677	0.05672343	0.06123715	0.05133536	0.10313214	0.04596982
AX746867	2.845268	1.1037514	0.09939306	0.14283789	0.2696306	0.7425162	0.009698668	0.5436257	0.3269489	0.07510102
AX746869	1.733897	0.6095809	0.3112357	0.2418175	0.3676936	0.7954602	0.15572595	1.133201	0.3205271	0.16220756
AX746871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008455111	0.0
AX746877	0.022919869	0.012910281	0.009900375	1.3197502	0.06404595	0.2440647	0.0	0.029483642	0.03452675	0.09512429
AX746880	0.0	0.03633272	0.20951338	0.0	0.002292391	0.0	0.07820323	0.0	0.0	0.0
AX746885	0.5315976	1.3191418	0.000593515	3.229795	0.09481156	0.5612553	0.11645925	0.14059383	0.8549722	0.23038836
AX746903	0.026541006	0.0	0.04332999	0.03591518	0.01099105	0.13367677	0.1289767	0.6450042	1.612247	1.1074414
AX746920	0.0	0.0	0.0	0.0	0.0	0.0	0.13903514	0.6265779	0.0	0.0
AX746944	0.9346678	3.465848	1.085132	0.8216982	0.6441754	0.9587595	0.4455244	4.381856	1.1424307	0.3217453
AX746964	0.0	0.0	3.07773	0.07942046	0.06872954	0.10451723	0.20230322	2.653843	0.016331979	1.962898
AX746967	1.2053806	2.044437	1.3886443	0.5708571	1.0121334	1.2653484	0.6875522	2.392892	0.6483027	0.3507459
AX746968	13.41219	15.52277	11.064291	4.686077	4.759974	13.43483	5.07587	21.3528	8.53962	4.113027
AX746969	0.15239488	0.7988544	0.2677958	0.364298	0.2550293	0.8262961	0.07242111	0.3168755	0.2836072	0.07101421
AX746989	2.873085	1.2130356	0.20902004	0.15020839	0.13737326	0.22085763	0.06783217	0.8473433	0.4547408	0.103645
AX746991	0.8175395	0.11871952	0.16164722	0.18361008	0.026688744	0.3124051	0.2386413	0.07349914	0.0	0.0
AX746995	0.08324363	0.06032021	3.184318	0.14634448	0.028852829	0.0	0.6317269	2.873684	0.018903038	0.0
AX746996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX747003	0.11002337	1.932153	0.10795412	0.5994051	0.9101033	0.3135571	0.3670308	2.421287	0.7488942	1.539905
AX747021	0.10795412	1.0923857	1.542474	0.4690742	0.08663187	1.1020648	0.336867	0.18560215	0.16120593	0.04873103
AX747026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX747031	0.0	0.0	0.000394383	0.0	0.0	0.0	0.0064376834	0.05560937	0.0	0.0
AX747048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX747062	0.0	0.0	0.000317761	0.0	0.013227148	0.0	0.00561618	0.020783293	0.06272664	0.0
AX747064	0.3529312	0.4425149	0.10111855	0.12540559	0.292854	0.6419316	0.17089873	0.6781199	0.6899338	0.19670204
AX747067	1.1653922	1.3007854	0.5823586	1.465368	4.458123	1.524651	2.457393	9.806543	3.296569	0.8290901
AX747070	0.0	0.0	0.00872858	0.0	0.0	0.015231853	0.0	0.07307663	0.0	0.0
AX747080	1.2211288	0.9570095	0.4399526	0.21451986	0.3217453	0.7236492	0.2583094	0.412548	0.2892486	0.20856816
AX747081	0.008857811	0.0316093	0.13654369	0.2366056	0.11528759	0.3144144	0.038447889	0.0	0.17670839	0.4464085
AX747088	0.04411807	1.4446683	2.164028	1.1752034	1.03448	1.595174	0.4491672	0.6977685	0.7711734	0.7582743
AX747090	0.4437174	0.9213864	0.3459466	0.7671594	0.7227606	2.809839	0.272604	4.367187	0.536491	0.3857345
AX747098	0.5823586	0.6802873	0.029529924	0.14125768	0.19152377	0.3302106	0.06387033	0.09190823	0.4916208	1.562813
AX747103	1.583679	1.931248	0.4870573	0.21477852	0.17022223	1.2619909	1.502558	3.262335	0.22267117	0.11143253
AX747104	1.0874036	3.485203	0.5475942	1.557068	1.1240327	1.853037	1.3825653	8.366943	0.7527351	0.5719703
AX747113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AX747114	0.9866025	1.3759523	0.2327506	0.3269489	0.2715385	0.8453389	0.5303139	4.320936	0.5133487	0.10550223
AX747119	0.026184221	0.0	0.024003834	0.0	0.0	0.04439586	0.0	0.09027157	0.0	0.0
AX747123	0.14072831	0.00237947	0.16657492	0.06525885	0.03491266	0.6828366	0.0079618407	0.0	0.22918258	0.3616931
AX747124	0.016542323	0.08173388	0.005958901	0.0	0.0	0.015996535	0.0	0.2249083	0.0	0.0
AX747125	0.22743442	1.0682039	0.14046805	0.2935654	0.15311287	0.4244059	0.03669103	0.2985434	0.22743442	0.11024113
